address,seconds until unlock,distribution amount (BPTs)
0x66fe8b1c760cc8da2f2dddf1c7554a3c65ce8b56,93921451,90.078335919707400000
0xd43a72d2212d8c285299f2b2655f8ccb946e9d8b,95294829,89.925177837104700000
0x5eede1c45e4401d7d95e55446dad71b511328534,102478157,89.920449215776300000
0x7441cb7d4940ce9ecd8738a44afc7b94a089c207,52274003,89.724990343669800000
0xb2ed2b7a5f0cde22d0fda48779230a17de6ca633,98436714,89.461382155873200000
0x61f3fd6947ef9a3b2e62e64b71a3e082910d273a,77822325,88.817911056076400000
0x8a4a25d8f5b28b016f4dd01dea8a1b5f74dd74d1,78348493,88.278314332361300000
0x9a2146004a6bb500d8d139c6c22b81453c7a7aff,77503071,88.181588408957700000
0xb646c5599d7d0399d1b83ce1b0e809b646f46d41,63052262,87.988326605276100000
0x119cbec59eb0bfb89971fcb96e3b1cad8a66e2d9,90295010,87.690227306805900000
0x381196947057d972f10c4c62ba5fef88cc69b092,18759651,87.634899174485200000
0x47fbe8c4cdf81419572e236a93931cd6cb1dae45,82920942,87.634899174485200000
0x5890efb07d3900ff15f353b72fddc48759356290,26733257,87.634899174485200000
0x5461c09d7b61e4beffcd782dc333f102ed7f6e24,90326924,87.117355506837900000
0xd62b13e56077e12905fb4ce9e14c2405c0b8a398,53680342,87.062559313316100000
0xf525d3a6b0fb8b9fad73787ab62a4d1720169424,42576115,86.698746721693900000
0x93b6272cfa3287065c21cd2718ce8a65e4677cc5,82141111,86.281992238966000000
0x6d6239f3e39fba103480a2926477330ae02c0e60,52224857,86.089667790044400000
0x86c7e05b935ec835610531ae5c716e081fabc828,79943221,86.048433060035200000
0x4e36d25114edb822900baf3bee7792bd70b92202,38132008,85.198917325334100000
0xdd7d00758841872f8764a0d71a53a04b57f1cb90,24367625,85.179124413639900000
0xab8c1b2471308773f1ee07ded9fb79e8ddc9290d,80341017,84.502203194907300000
0xed081227187d21bffb62481c75d8cc479f782ef6,101201410,84.288436613740900000
0x4f2769e87c7d96ed9ca72084845ee05e7de5dda2,81588566,84.241861240024100000
0xb7375b91561dd350e558eca5b008f6c4ca0edc1d,84905858,84.163331344121100000
0x202b95180dc3123045b027207b9d6889dfb029a8,84788538,83.902871683294900000
0x3437d6c6e251b18852ac520e5e3b6552f12877ec,46482174,83.530651225960900000
0x5a041cc043de66d89b5bcbc35c8c233c22042303,39985796,83.524679664664800000
0x03188444e0ec5e63d99350baedd479ebcab82f63,54096808,83.429987675056200000
0x25d1bf185c0ffba4a0f89a023f989c5788f6e909,81245664,83.319489073374000000
0xc92d60af8001b1070ce40337205af18a0bbed142,85147820,83.142240280820900000
0x1d0cded12abf148ecf35ac114cda38aee8f82cd9,50086245,82.822118923858500000
0xd95a49409529b1ee533c9a1166c9c669f21722e6,106537195,82.542719229440600000
0xdcf7afbfe70812c6622bf39cd9800a0b2e6eaef1,79031699,82.292289555147800000
0x82c308d8ca08b3a1ef8bcc2b1e9a50e6fea53c2a,82993333,82.222632093094900000
0x2d72615eb327e170c04db057fecd5f9a6bc059c1,69811077,82.033791124536000000
0x9f920a8c3307625aae5fd7e6647ae8a15d959092,96574766,82.019005221407000000
0x3fae23168f8f8d79bf3d24cc64bf34f2399b8715,36074953,81.961218458755000000
0xacf3557b58b5d5873a64b07872ac287d3df2ed5e,98626445,81.877047832109800000
0x3b94a65c94e60625c0ae3eebed48c3939e0a778e,98390109,81.748200660414000000
0xf9ebe622b1f4a5857598c36c81d0caf5bd396715,86411597,81.598776760822900000
0x54ed66559c1d1aae9ed77e6487aa6d676613da76,39059090,81.577874084313100000
0xf902843e82773842aedcda32902343311b26d95f,84937593,81.570533611326200000
0xfcd58cffffbde2db16f9cffc0ca653f3310318e1,84722658,81.403605139634200000
0xc55cc7c68cd726019a9e8773a3498dd09a96b5ba,96454062,81.375263519164900000
0xfc77577d39bac91d57956338e1ba594fee603dfa,55179562,81.271239633024500000
0x4c1278727b01440dcba7ef9d30cc959eb9fb49b1,84603015,81.017820888861100000
0x8488f05bb8ca83e5db101e1fd06e3066dc4a12f8,46457221,80.782263950212400000
0x73cb48cf053b3c50dd61b07d86617fdb8c070d25,53927812,80.585024945962200000
0x442205df6821e5fba901c612180cc77e219f4e09,98178165,80.519114870807700000
0x2d52f7bae61912f7217351443ea8a226996a3def,78016214,80.492922384250300000
0x753305d80b1a7f77dcddaba1ed4ad3b67eaa9341,81227335,80.346704933688300000
0xc28d464578b5dd7f740ad29b1d29c9d72fec1710,67744367,80.345658353977200000
0x23e44614d00fa86b1642df1d1c1a624bf4743a23,53845615,80.211293298664600000
0x2bf921ae2dd8c49ad4362a78a0bf2052a054f57d,104822877,79.931885094579800000
0xe889891cb8a28420ebda196ac7b2bfd8a2821b86,34161733,79.741834254573300000
0x7a5509e03b1a9d75a4106900f5a014888833dc91,94898379,79.699666458712700000
0x521f4d5649726836ad4273cd0741e2edde1fcdf0,33173275,79.479288386715000000
0x4220d7449f104603a5649f11f5550f63c8120961,99674736,78.964287934880300000
0x77b6b633b697c366a7bdd5bf53244b2380efaffb,93326483,78.917215191360300000
0x82f0faf0be032a18726d5b836d5dab93ba878421,85147736,78.842010902507100000
0x1f0e14fd20a5a42362731fa40112ee3de77c4330,85058743,78.632383571244300000
0xab9497de5d2d768ca9d65c4efb19b538927f6732,42557007,78.589735690005400000
0xf373359a8a2d828a7b165887d2a27218fdaf6200,108091361,78.434824460527400000
0xc2119cd3d469afe92d42e8bbd1e2d16e65e85d01,83719575,78.247356442917200000
0xc4a6c6d69d95a4d36377e3b1b653c7f584709932,91367512,78.051396986189700000
0x5cd842fd9bfad081d77601b3b55dc38b01b27b4a,85581029,78.049428269607300000
0x3351b913d9b37abbbfc057224aa38547f485cbed,84812349,77.986953502262400000
0x49ff60ca636fbdebea1319dd66934877aa4f8755,96350625,77.738758779113400000
0xb6a312b525de98cbd6c73a63e46a1e9acb835c64,87326436,77.489547705763100000
0xaf62a9ba55c096858a02490887cb031bc35f5cc1,40372122,77.072309283897300000
0x1f2868bb2330c087c49724592aaa8f89097237cf,53548326,77.050480138653700000
0xf1e34bdc4d2316f27a5a61e2d5679292faf67a4f,86389934,76.813738443207400000
0xa271fe52eceee452f619a4d90273cf31209f43c3,83787990,76.567900772836500000
0x3c7904abdfd5974397b6f818e95e50370fc5ac81,77614273,76.053740272796300000
0x00c1f22da90f16ecc6a083bdc4904de725436ad0,27867463,75.821517942051800000
0xc0a5cdee2fa8cf0a48127aece1dbf82941beef8f,36377356,75.739673358627100000
0xcbebaf3df9ae3b48d0f25de3a97cbbfe19c77a1e,33673330,75.527097433581400000
0xa4fef58fc4f06c6d84770e1dcc7febdea30fc1bb,24801357,75.469542101693400000
0x2dfddc72b4a0b6027282539ed22e6239268c1cfb,77748358,75.199014390248000000
0x209fa252bfc56993897923757262b9a8c2a379fc,48637561,75.115627863844500000
0x97eda3c9f1e4c7ef743b552ab687aa49fca804c0,96342918,74.939916786086600000
0x9ffaa816a11a5e36ba911f157cc8d0734cc4ca2d,41689793,74.916994815473900000
0x8abc3d7c9547f91efab69e2d2283c13039acd27e,86379638,74.885149914046400000
0x622367ce9f93e4f345e5ad0ea20bcf248d83f51a,95792610,74.876188249675400000
0x1d0a4eac1a9cd75a7eb1f1acb019712296519ae1,87424815,74.025304846959900000
0x251c891b056c10a60c906675658b8b67646c69fa,44812234,73.468725561883700000
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,79871127,73.465535052741200000
0x94ce1d981e8d5e4472056949a07c7449e9a36f52,96376637,73.459703847586000000
0xefa3211261ad3c43696c6cf02c0444f7f407b134,77903228,73.252012896083100000
0x39aea1ef657fcd7ba5582bfeaaf799f3cd45accb,44024522,73.176939643343300000
0x6287bb7c2dc929943194f54b4306720a8eed8e0c,29845277,73.121156496028800000
0xae3c0d48f8fcf4bb35c344a7f695020a545d625f,44756303,73.019936971158900000
0xa4fb0cde6f47d08b20f1e4bee65716e685c795af,86407206,72.906619423570500000
0xf1b4e82cfc2360e6f84024c20c60514fd4f5de46,45952041,72.876508963674400000
0x3435d531862d9f96d5bd9314543d746b8fa989f2,86741784,72.728320711262500000
0x64f961eec2ba222dcba8fa354f03e27529b96f5b,91524818,72.254940571377900000
0x597bea912e8734e17ddc4f43a489a1472d9459cf,77760393,72.075622707110200000
0xb7bfcdc3a2aa2af3fe653c9e8a19830977e1993c,83565817,71.166713704511000000
0x8b200f4c81c54d9014b4cda3f16501069fa20ab9,102586943,71.126663875240800000
0x02b79df8c38f29f39888557c0a89917fd99ddf77,77132575,71.064508201741900000
0x092b87eece2592cdd266f391b59f6f008b5c6778,99147135,71.039522597975600000
0x870dc279570833a8c5a72fc7972681db9a96cfb7,86042257,71.014539092436700000
0x56babdca2fba5c5832a02f282816f82aff785c44,81974695,70.738339522743100000
0x650c0ed459d82335afdad70794b9a61b7795aa6a,55354156,70.720582593892600000
0x9cf8f9449717fd57a275ce41c80acaef4c9ff474,32342091,70.635177187915300000
0xfc2a6bc52bd725f5a4945002054eddb5f9230d62,30028804,70.572172209821900000
0x4846aee6d7c9f176f3f329e01a014c2794e21b92,80454216,70.422389637476100000
0x749ff5417d0ba39f53778a5595adff5331ee5e15,28589763,69.945836123174500000
0x16ed3bb1fbdda90ea4a75a313d34ad1beebf9668,83025845,69.934707570489400000
0x8bceaf6859ebf5f3b6a347461149f1838c231c97,80917164,69.407722025922100000
0xba2010e19fa7ca59982a70ff957e1f14c03e2aeb,84624870,69.091027421234400000
0x6887b5852847dd89d4c86dfaefab5b0b236dcd8a,84879259,68.762306559270100000
0xb6e81350775a4691ddb39e0b97b5cbc61d7d3b0f,39333450,68.538834514425500000
0x14f472dc0294752691fbd925d6ba2bf51d9be1fa,105061374,68.474480753950800000
0x75e717e55cc26746838c3e2ccc3ccf6b8eb954ec,46927708,68.423383477525600000
0x4a79eccdc074ae0c1a5fdca179b560a5e32c3654,34915186,68.294935774015600000
0xc38899d01dc59a92e38cbe5feec9fadd0eb063b9,91348325,68.294028925051500000
0xf8e1791c202c8ad796e5b15e33e4d066897aa975,80375302,68.242841375141300000
0x49f5b5827f834a8a5aa8abbf7d4b63cafa25245b,91891957,68.103387226239800000
0x625046246ecd8a49b07d33309c8d7b53cdbdf1db,86624065,68.045715974017600000
0x7bb8e5169fb071e062f71cbd12a12788aa02e258,48930104,67.705919832723500000
0x95570185f8e95e8b1dd9dda1b47d21addb7ea8d3,53632648,67.530926030581500000
0x4a7b835e29a05cb702f4c9bcd03cfc959f21a4cf,108039779,67.457006473127300000
0xad2af5071aede2c160338fffad6655c1e2aed715,47258577,67.258945364557800000
0x91bc2867c9054a21aa546f648c8fb370aa81f358,78278305,67.169651258542800000
0xa6c5a2214fdd7d78cb04004063fe11586eb7a344,49218679,67.141083181925100000
0xe6f4ccac6bbc030f4b4735fb9dbd68526096ce3d,84848704,66.987683733853800000
0x6908de602bf5b69e9b46227957891ed0ceb59af5,53980391,66.881650631950300000
0xb7a0cf71a375fe7a2152ea36a700499dbd993867,98378285,66.602407314844800000
0xf0e1dca77b2a40113f3091b7ef6c30feb6405b3f,85166395,66.474959945019300000
0x9a80ec4259baf2d62ba5cdea03049f0cc53244a0,48406887,66.274299514290200000
0xbfe07a21ccc5cdc5d94067e9002b9a60217b96c6,38281772,66.243885655697100000
0x164771ad6de14a6a6834e0c87dd13ce1dde44c1c,77445941,65.998334656449200000
0xc54d596176ca6576865b210295a38306c4f79620,86254634,65.706347463427000000
0x4b299c959ca9273aba1ee617c1b52c2b62ea88c6,106811250,65.490334455500800000
0x1501943d0223db29690323b99a86a6e3cefa1abc,78116061,65.408755386745000000
0xc9c026d92314aaa032cf493db1058b143dbf9aff,35068322,64.213320073192900000
0xb711f182d3e607096a4dc5960a7c09b1a9697d36,36281860,64.204115612749500000
0xdb165deba3cf1b6cab45c357a66e09ba34866573,36696265,64.125979277259000000
0xebbe4586ff2b4565cb63732586bebf81ecef6918,91375974,63.877454041741900000
0x0456245e55fb96f3cdcfc3856a5679b02cc1edc4,86461247,63.729088816461700000
0x840647cb127112d0edb9e6c3ce8e0c083b99516a,56922676,63.653257025052000000
0x8e79d8a585a51012d1b32a288a4d81aaa195c3f8,83741687,63.626451958287500000
0xac82362174a32fbbad61efcb0f02b9016b20c768,86195172,63.454720373202500000
0x7ee567d2ac5dca4c422281deb1e2334a805ba6c1,78532211,63.123630822446500000
0xf98f8c1d75b23982aced2ea2aca781d75f946b1d,47499210,63.097127405629400000
0xe64757d213ba264d511a85cc9b53a24cc9e10859,83603013,63.087127640768400000
0x6f9cd1eb49caefa4044ddb4ba767b188c69c5a00,29774457,62.934749362238100000
0x262416dba10bb11b9813b4c5fdca53dfb21fadab,54889936,62.880557318891300000
0x00a0847926a77692495774f1c71ba8abef99dd52,97000836,62.605453839871500000
0x04e60c358da4d51db8c7be369b94039af465adff,84346323,62.596356553203700000
0x18acc7e09e5b4adaf4d51dce21bc2ac616ea9440,102004420,62.596356553203700000
0x2b9818303ca6947ed44390d9041c60de63c32127,97103667,62.596356553203700000
0xf8eb86a7a64b1becfdc8bfd88cef4ee68ddd82d7,87366235,62.596356553203700000
0xfa6c97f0effab1ce8d7cd80eb96ddf2ac6bf0e38,86796685,62.596356553203700000
